idCandidat;idEpreuve;Note
0316657543;005B;16
0316657543;002;5
0316657543;008BB;15
0316657678;004;8
0316657678;006A-3;8
0316657678;008A;5
0316657678;005A;9,5
0316657678;007BB;6
0316657678;003;11
0316657678;002;6
0316657678;007A;9
0316657678;008BA;4
0316657678;008BB;8
0316657678;005B;16
0316657678;001;8
0316657678;017;16
0316657678;007BA;6
0316657678;009;6
0316657731;005A;3
0316657731;003;10
0316657731;002;13
0316657731;005B;14
0316657731;001;9
0316657731;017;16
0316657731;009;5
0316657731;015;11
0316657731;004;5
0316657731;006A-3;8
0316657824;002;13
0316657824;008BB;8
0316657824;001;9
0316657824;015;11
0316657824;008A;6,5
0316657824;014B;15
0316657824;007A;5
0316657824;009;7
0316657824;017;14
0316657824;014A;9
0316657824;008BA;8
0316657824;005B;16
0316657824;003;10
0316657824;004;5
0316657824;007BB;13
0316657824;005A;5
0316657824;007BA;2
0316657825;007BB;9
0316657825;005A;8
0316657825;004;9
0316657825;005B;18
0316657825;008BB;11
0316657825;001;11
0316657825;008A;10,5
0316657825;003;11
0316657825;008BA;8
0316657825;002;3
0316657825;007BA;10
0316657825;007A;11,5
0316657825;017;11
0316657825;009;5
0316657840;005A;3
0316657840;003;7
0316657840;007BA;10
0316657840;002;8
0316657840;005B;18
0316657840;001;9
0316657840;017;11
0316657840;009;6
0316657840;008BB;12
0316657840;007A;8
0316657840;008A;6,5
0316657840;004;8
0316657840;006A-3;7,5
0316657840;008BA;14
0316657840;007BB;8
0316657905;008BB;6
0316657905;007BA;6
0316657905;007A;15
0316657905;004;10
0316657905;015;13
0316657905;005A;9
0316657905;001;7
0316657905;008BA;4
0316657905;007BB;15
0316657905;005B;6
0316657905;003;9
0316657905;002;2
0316657905;017;7
0316657905;009;11
0316657905;008A;8,5
0316658006;001;8
0316658006;008A;7,5
0316658006;014B;AB
0316658006;009;9
0316658006;014A;14
0316658006;017;13
0316658006;008BA;20
0316658006;005B;14
0316658006;003;13
0316658006;004;5
0316658006;005A;1
0316658006;006A-3;5,5
0316658006;002;12
0316658006;008BB;17
0316658020;003;9
0316658020;002;9
0316658020;005B;10
0316658020;001;7
0316658020;017;14
0316658020;009;8
0316658020;004;3
0316658020;006A-3;9
0316658020;005A;5,5
0316658498;004;8
0316658498;003;4
0316658498;008C;10
0316658498;006A-3;6,5
0316658498;009;7
0316658498;015;20
0316658498;002;16
0316658498;008A;10,5
0316658498;001;6
0316658498;005A;3,5
0316658551;003;6
0316658551;002;11
0316658551;005B;10
0316658551;001;6
0316658551;017;15
0316658551;009;12
0316658551;004;3
0316658551;006A-3;6
0316658551;015;16
0316658551;005A;7
0316658595;007BB;11
0316658595;005A;4,5
0316658595;004;11
0316658595;005B;18
0316658595;006BB;3
0316658595;008BB;7
0316658595;001;9
0316658595;008A;13,5
0316658595;006A-2;6,5
0316658595;003;4
0316658595;008BA;14
0316658595;002;4
0316658595;006BA;6
0316658595;007BA;10
0316658595;007A;15
0316658595;017;14
0316658595;009;11
0316658595;015;18
0316658613;017;14
0316658613;009;8
0316658613;008BA;8
0316658613;006A-3;7
0316658613;008A;9
0316658613;007A;10,5
0316658613;005A;6
0316658613;001;6
0316658613;007BB;9
0316658613;016;10
0316658613;007BA;6
0316658613;015;15
0316658613;003;11
0316658613;004;10
0316658613;008BB;8
0316658613;005B;18
0316658613;002;6
0316658641;005B;19
0316658641;001;7
0316658641;017;12
0316658641;009;7
0316658641;008BA;14
0316658641;008BB;8
0316658641;004;6
0316658641;006A-3;9
0316658641;005A;5
0316658641;003;7
0316658641;002;6
0316658641;008A;7,5
0316658678;001;6
0316658678;017;5
0316658678;009;4
0316658678;007BB;7
0316658678;008A;9
0316658678;007A;10,5
0316658678;004;8
0316658678;006A-3;5
0316658678;007BA;10
0316658678;005A;11,5
0316658678;008BA;8
0316658678;008BB;10
0316658678;003;4
0316658678;002;10
0316658678;005B;12
0316658679;009;5
0316658679;004;7
0316658679;006A-3;7
0316658679;008BB;6
0316658679;005A;9
0316658679;008A;6
0316658679;003;10
0316658679;002;13
0316658679;005B;16
0316658679;008BA;8
0316658679;001;6
0316658679;017;16
0316658722;004;5
0316658722;006A-3;8
0316658722;005A;3
0316658722;003;3
0316658722;002;8
0316658722;005B;18
0316658722;001;7
0316658722;017;16
0316658722;009;13
0316658733;006A-3;6
0316658733;007BA;6
0316658733;007A;4,5
0316658733;008BB;8
0316658733;005A;10
0316658733;001;8
0316658733;008BA;14
0316658733;007BB;4
0316658733;003;4
0316658733;004;7
0316658733;005B;16
0316658733;002;9
0316658733;017;15
0316658733;009;7
0316658733;008A;4
0316658734;006A-3;6
0316658734;005A;4
0316658734;001;6
0316658734;003;7
0316658734;004;4
0316658734;005B;15
0316658734;002;13
0316658734;017;16
0316658734;009;9
0316659083;007BB;10
0316659083;004;6
0316659083;006A-3;5,5
0316659083;007A;11
0316659083;008BA;14
0316659083;008BB;8
0316659083;005A;4
0316659083;007BA;10
0316659083;003;13
0316659083;002;4
0316659083;005B;18
0316659083;001;8
0316659083;017;15
0316659083;009;13
0316659083;008A;9,5
0316659136;004;9
0316659136;006A-3;8
0316659136;005A;7
0316659136;008BB;15
0316659136;003;10
0316659136;002;5
0316659136;005B;18
0316659136;008A;2,5
0316659136;001;8
0316659136;017;9
0316659136;009;9
0316659136;008BA;14
0316659144;004;4
0316659144;003;16
0316659144;015;13
0316659144;006A-3;7,5
0316659144;007A;12
0316659144;009;12
0316659144;007BA;6
0316659144;017;11
0316659144;002;8
0316659144;001;9
0316659144;005B;8
0316659144;005A;6,5
0316659144;007BB;11
0316659220;006BB;4,5
0316659220;001;9
0316659220;008BA;8
0316659220;006A-2;5,5
0316659220;003;6
0316659220;002;6
0316659220;006BA;6
0316659220;007BA;16
0316659220;007A;10,5
0316659220;017;11
0316659220;009;7
0316659220;008A;5
0316659220;008BB;11
0316659220;007BB;11
0316659220;005A;6
0316659220;004;9
0316659220;005B;10
0316659312;006A-3;8
0316659312;007BB;10
0316659312;007A;10
0316659312;005A;3
0316659312;008BA;14
0316659312;008BB;4
0316659312;007BA;6
0316659312;015;13
0316659312;003;5
0316659312;002;12
0316659312;005B;16
0316659312;001;9
0316659312;017;14
0316659312;009;14
0316659312;008A;9,5
0316659312;004;5
0316659359;005A;11
0316659359;001;5
0316659359;003;8
0316659359;004;6
0316659359;005B;8
0316659359;002;8
0316659359;017;11
0316659359;009;14
0316659359;006A-3;7
0316659396;005A;6
0316659396;008A;9
0316659396;003;7
0316659396;002;8
0316659396;005B;14
0316659396;001;6
0316659396;017;7
0316659396;009;8
0316659396;015;14
0316659396;008BA;14
0316659396;008BB;15
0316659396;004;9
0316659396;006A-3;6
0316659482;004;10
0316659482;003;7
0316659482;006A-3;5,5
0316659482;009;4
0316659482;017;15
0316659482;002;7
0316659482;015;16
0316659482;001;3
0316659482;005B;17
0316659482;005A;7,5
0316659484;007A;11
0316659484;003;12
0316659484;002;14
0316659484;007BA;6
0316659484;005B;15
0316659484;001;5
0316659484;017;13
0316659484;009;10
0316659484;008BA;4
0316659484;008BB;13
0316659484;004;6
0316659484;006A-3;6
0316659484;008A;12
0316659484;007BB;14
0316659484;005A;6
0316727736;001;4
0316727736;002;7
0316727736;017;3
0316727847;003;6
0316727847;002;5
0316727847;008BA;8
0316727847;008BB;8
0316727847;007BA;10
0316727847;015;13
0316727847;005B;11
0316727847;001;7
0316727847;017;2
0316727847;009;6
0316727847;008A;8,5
0316727847;004;7
0316727847;006A-3;7
0316727847;007BB;11
0316727847;005A;5
0316727847;007A;7
0316727966;008BB;12
0316727966;005B;15
0316727966;001;6
0316727966;017;6
0316727966;009;8
0316727966;008A;13
0316727966;004;7
0316727966;006A-3;6,5
0316727966;005A;6
0316727966;003;9
0316727966;002;11
0316727966;008BA;14
0316913738;006A-2;12
0316913738;007BA;6
0316913738;003;6
0316913738;007A;9,5
0316913738;005B;10
0316913738;008BA;8
0316913738;002;7
0316913738;006BA;8
0316913738;017;20
0316913738;009;6
0316913738;011-2;17
0316913738;007BB;11
0316913738;005A;6
0316913738;008A;9
0316913738;004;8
0316913738;006BB;9
0316913738;001;7
0316913738;008BB;2
0316913745;004;11
0316913745;005A;11,5
0316913745;001;1
0316913745;006BB;3,5
0316913745;008BA;8
0316913745;007BB;9
0316913745;005B;14
0316913745;003;8
0316913745;006A-2;6,5
0316913745;002;6
0316913745;017;11
0316913745;009;7
0316913745;006BA;5
0316913745;008A;12,5
0316913745;008BB;9
0316913745;007BA;6
0316913745;007A;6,5
0316913746;005B;18
0316913746;001;7
0316913746;017;14
0316913746;007C;17
0316913746;009;7
0316913746;008BB;18
0316913746;008A;12
0316913746;004;4
0316913746;006A-3;6
0316913746;008BA;20
0316913746;005A;7,5
0316913746;003;5
0316913746;002;13
0316913746;007A;16
0316913746;015;10
0316913750;007BA;6
0316913750;009;14
0316913750;004;8
0316913750;006A-3;5,5
0316913750;008A;13
0316913750;005A;7
0316913750;007BB;14
0316913750;003;6
0316913750;002;9
0316913750;007A;7
0316913750;008BA;4
0316913750;008BB;11
0316913750;005B;11
0316913750;001;8
0316913750;017;14
0316913758;008A;13
0316913758;006A-3;7
0316913758;007A;8
0316913758;009;7
0316913758;017;13
0316913758;008BB;15
0316913758;002;13
0316913758;007BA;10
0316913758;001;8
0316913758;005B;20
0316913758;008BA;8
0316913758;005A;7,5
0316913758;007BB;10
0316913758;004;5
0316913758;003;9
0316913798;004;5
0316913798;006A-3;5,5
0316913798;005A;3,5
0316913798;008BA;14
0316913798;008BB;14
0316913798;007BB;9
0316913798;003;10
0316913798;002;11
0316913798;007A;10
0316913798;008A;14,5
0316913798;005B;16
0316913798;001;6
0316913798;017;9
0316913798;007BA;6
0316913798;009;6
0316913799;008BB;7
0316913799;007BB;11
0316913799;004;7
0316913799;005A;9
0316913799;001;5
0316913799;011-2;10
0316913799;008A;10
0316913799;008BA;8
0316913799;005B;7
0316913799;003;6
0316913799;002;12
0316913799;017;14
0316913799;007BA;20
0316913799;007A;8,5
0316913799;015;13
0316913799;009;6
0316913799;006A-3;7
0316913799;015A;
0316913803;005A;2
0316913803;007BA;6
0316913803;007A;7,5
0316913803;008BA;14
0316913803;002;10
0316913803;003;6
0316913803;004;6
0316913803;005B;10
0316913803;007BB;12
0316913803;017;12
0316913803;009;9
0316913803;006A-3;9,5
0316913803;008BB;12
0316913803;008A;10
0316913803;001;7
0316913814;015;11
0316913814;007BB;14
0316913814;004;5
0316913814;005A;5
0316913814;001;12
0316913814;008BA;8
0316913814;011-2;8
0316913814;005B;9
0316913814;003;8
0316913814;002;11
0316913814;008A;6
0316913814;017;14
0316913814;007BA;6
0316913814;007A;14
0316913814;009;10
0316913814;008BB;7
0316913814;006A-3;10
0316913817;008A;10,5
0316913817;004;9
0316913817;006A-3;6
0316913817;005A;2,5
0316913817;008BA;8
0316913817;008BB;11
0316913817;007BB;10
0316913817;003;4
0316913817;002;13
0316913817;007A;9,5
0316913817;005B;20
0316913817;001;10
0316913817;017;17
0316913817;007BA;10
0316913817;009;8
0316913824;004;6
0316913824;006A-3;9
0316913824;005A;3
0316913824;008A;13,5
0316913824;007BB;14
0316913824;003;7
0316913824;002;9
0316913824;007A;13,5
0316913824;005B;8
0316913824;001;15
0316913824;017;12
0316913824;007BA;10
0316913824;008BA;14
0316913824;009;9
0316913824;008BB;13
0316913832;004;5
0316913832;005A;6
0316913832;001;13
0316913832;011-2;6
0316913832;008BB;12
0316913832;008A;13
0316913832;005B;18
0316913832;003;6
0316913832;008BA;8
0316913832;002;15
0316913832;017;10
0316913832;007BA;10
0316913832;007A;11,5
0316913832;009;15
0316913832;006A-3;5,5
0316913832;007BB;14
0316913836;008BA;4
0316913836;005B;20
0316913836;003;8
0316913836;002;9
0316913836;017;18
0316913836;007BA;10
0316913836;007A;12,5
0316913836;008A;10
0316913836;009;9
0316913836;006A-3;2,5
0316913836;008BB;10
0316913836;007BB;9
0316913836;004;5
0316913836;005A;3
0316913836;001;15
0316913836;011-2;9
0316913842;007BA;8
0316913842;007A;3
0316913842;008BB;13
0316913842;002;9
0316913842;003;5
0316913842;004;6
0316913842;005B;15
0316913842;007BB;7
0316913842;017;9
0316913842;008BA;14
0316913842;009;9
0316913842;006A-3;6,5
0316913842;001;7
0316913842;008A;9
0316913842;005A;8
0316913844;004;5
0316913844;006A-3;9,5
0316913844;007BA;6
0316913844;008BB;11
0316913844;005A;3
0316913844;008A;6,5
0316913844;003;5
0316913844;002;11
0316913844;007A;5,5
0316913844;005B;18
0316913844;008BA;4
0316913844;001;8
0316913844;017;17
0316913844;009;8
0316913844;007BB;5
0316913844;015;16
0316913854;005A;6,5
0316913854;003;6
0316913854;002;14
0316913854;007BB;15
0316913854;008BA;8
0316913854;005B;12
0316913854;008BB;11
0316913854;007A;16
0316913854;001;6
0316913854;017;16
0316913854;009;13
0316913854;007BA;6
0316913854;004;3
0316913854;006A-3;7
0316913854;008A;14,5
0316913856;006BB;9,5
0316913856;007BB;12
0316913856;005B;17
0316913856;003;5
0316913856;006A-2;12
0316913856;002;10
0316913856;017;13
0316913856;008BB;6
0316913856;009;7
0316913856;008A;8,5
0316913856;006BA;8
0316913856;015;20
0316913856;008BA;8
0316913856;007BA;16
0316913856;007A;13
0316913856;004;8
0316913856;005A;4
0316913856;001;3
0316913865;008BB;12
0316913865;008A;11
0316913865;006A-2;10
0316913865;003;11
0316913865;008BA;8
0316913865;002;11
0316913865;006BA;6,5
0316913865;007BA;2
0316913865;007A;13
0316913865;017;12
0316913865;009;11
0316913865;007BB;9
0316913865;005A;8,5
0316913865;004;4
0316913865;005B;13
0316913865;006BB;7,5
0316913865;001;7
0316913868;005A;5,5
0316913868;016;15
0316913868;003;3
0316913868;002;10
0316913868;008A;10
0316913868;007BB;11
0316913868;005B;16
0316913868;007A;8
0316913868;001;9
0316913868;017;16
0316913868;015;15
0316913868;009;7
0316913868;007BA;6
0316913868;015A;
0316913868;008BA;20
0316913868;008BB;11
0316913868;004;8
0316913868;006A-3;2,5
0316913869;003;9
0316913869;002;8
0316913869;008A;13
0316913869;007BB;16
0316913869;005B;8
0316913869;007A;11
0316913869;001;9
0316913869;017;11
0316913869;009;11
0316913869;007BA;6
0316913869;008BA;14
0316913869;008BB;17
0316913869;004;9
0316913869;006A-3;7
0316913869;005A;5
0316913877;003;6
0316913877;002;18
0316913877;008A;8,5
0316913877;007BB;12
0316913877;005B;7
0316913877;007A;13
0316913877;001;12
0316913877;017;12
0316913877;009;8
0316913877;007BA;20
0316913877;008BA;14
0316913877;008BB;11
0316913877;004;4
0316913877;006A-3;5
0316913877;005A;2,5
0316913879;007BB;13
0316913879;005B;8
0316913879;007A;12,5
0316913879;001;7
0316913879;017;15
0316913879;009;7
0316913879;007BA;6
0316913879;008BA;14
0316913879;008BB;8
0316913879;004;5
0316913879;006A-3;5
0316913879;015;14
0316913879;005A;4,5
0316913879;008A;13,5
0316913879;003;7
0316913879;002;11
0316913881;008A;5
0316913881;006A-2;10,5
0316913881;003;12
0316913881;008BA;8
0316913881;002;10
0316913881;006BA;5
0316913881;007BA;10
0316913881;007A;7,5
0316913881;017;12
0316913881;009;9
0316913881;007BB;9
0316913881;005A;4,5
0316913881;004;7
0316913881;005B;18
0316913881;006BB;5,5
0316913881;001;10
0316913881;008BB;7
0316913882;001;10
0316913882;017;14
0316913882;007A;10
0316913882;009;10
0316913882;008BB;8
0316913882;008A;5
0316913882;007BA;16
0316913882;008BA;8
0316913882;004;4
0316913882;006A-3;5
0316913882;005A;3,5
0316913882;007BB;16
0316913882;003;8
0316913882;002;10
0316913882;005B;17
0316913886;008BB;5
0316913886;002;11
0316913886;003;10
0316913886;004;9
0316913886;005B;14
0316913886;007BB;8
0316913886;017;11
0316913886;008BA;8
0316913886;009;10
0316913886;006A-3;6
0316913886;001;9
0316913886;008A;15
0316913886;005A;5,5
0316913886;007BA;6
0316913886;007A;7,5
0316913888;005B;11
0316913888;003;4
0316913888;007BB;16
0316913888;006A-3;5
0316913888;002;13
0316913888;008A;13,5
0316913888;017;13
0316913888;015;15
0316913888;009;7
0316913888;008BB;15
0316913888;011-2;3
0316913888;014B;17
0316913888;004;7
0316913888;008BA;14
0316913888;005A;5
0316913888;007BA;16
0316913888;001;9
0316913888;007A;14
0316913888;014A;14
0316913890;007A;9,5
0316913890;008A;8,5
0316913890;009;9
0316913890;007BA;9
0316913890;004;4
0316913890;006A-3;5,5
0316913890;008BA;14
0316913890;008BB;10
0316913890;005A;4,5
0316913890;003;5
0316913890;002;7
0316913890;005B;10
0316913890;007BB;10
0316913890;001;9
0316913890;017;15
0316913898;008BB;9
0316913898;007BA;16
0316913898;008A;13,5
0316913898;004;5
0316913898;006A-3;6
0316913898;008BA;8
0316913898;007BB;18
0316913898;005A;3,5
0316913898;003;12
0316913898;002;9
0316913898;007A;14,5
0316913898;005B;15
0316913898;001;13
0316913898;017;8
0316913898;009;3
0316913901;005B;12
0316913901;003;6
0316913901;002;5
0316913901;017;14
0316913901;007BA;10
0316913901;007A;9,5
0316913901;008A;13
0316913901;009;8
0316913901;006A-3;7,5
0316913901;008BB;6
0316913901;007BB;7
0316913901;004;4
0316913901;005A;5
0316913901;001;6
0316913901;011-2;12
0316913901;015;11
0316913901;008BA;4
0316913904;007A;11
0316913904;009;7
0316913904;017;13
0316913904;002;8
0316913904;007BA;16
0316913904;001;6
0316913904;005B;14
0316913904;005A;10
0316913904;008A;5
0316913904;007BB;15
0316913904;008BA;8
0316913904;008BB;10
0316913904;003;10
0316913904;004;8
0316913904;006A-3;6
0316913906;007BA;10
0316913906;004;2
0316913906;008BA;8
0316913906;006A-3;10
0316913906;008BB;5
0316913906;005A;8,5
0316913906;003;12
0316913906;002;13
0316913906;005B;9
0316913906;001;6
0316913906;017;11
0316913906;008A;8
0316913906;009;6
0316913906;007BB;10
0316913906;007A;8
0316913908;004;3
0316913908;008BA;14
0316913908;006A-3;7,5
0316913908;008BB;13
0316913908;005A;4,5
0316913908;003;11
0316913908;002;13
0316913908;005B;16
0316913908;001;10
0316913908;017;6
0316913908;008A;14,5
0316913908;009;7
0316913908;007BB;12
0316913908;007A;11,5
0316913908;007BA;16
0316913915;004;4
0316913915;006A-3;4
0316913915;005A;4
0316913915;008BA;20
0316913915;008BB;5
0316913915;003;8
0316913915;002;10
0316913915;005B;11
0316913915;001;13
0316913915;017;11
0316913915;009;10
0316913915;007BB;14
0316913915;007A;15,5
0316913915;007BA;10
0316913915;008A;9,5
0316913916;005A;7
0316913916;003;4
0316913916;002;7
0316913916;005B;17
0316913916;001;10
0316913916;017;13
0316913916;008BA;8
0316913916;008BB;11
0316913916;009;7
0316913916;007BB;11
0316913916;007A;8,5
0316913916;008A;12
0316913916;007BA;6
0316913916;004;11
0316913916;006A-3;8
0316913917;007BA;6
0316913917;005A;4,5
0316913917;008A;10,5
0316913917;003;11
0316913917;002;13
0316913917;008BA;8
0316913917;005B;19
0316913917;001;9
0316913917;017;12
0316913917;007A;14,5
0316913917;009;5
0316913917;007BB;13
0316913917;004;2
0316913917;006A-3;5
0316913917;008BB;13
0316913917;015;20
0316913921;003;3
0316913921;002;12
0316913921;005B;15
0316913921;001;12
0316913921;017;14
0316913921;009;9
0316913921;007BB;6
0316913921;008C;8
0316913921;007A;7,5
0316913921;008A;10,5
0316913921;007BA;6
0316913921;004;5
0316913921;006A-3;4,5
0316913921;005A;4,5
0316913922;003;6
0316913922;002;14
0316913922;005B;18
0316913922;001;8
0316913922;017;15
0316913922;008BA;14
0316913922;008BB;16
0316913922;009;6
0316913922;007BB;17
0316913922;007A;10
0316913922;007BA;10
0316913922;004;3
0316913922;006A-3;7,5
0316913922;005A;4,5
0316913922;008A;5
0316913932;005B;16
0316913932;003;8
0316913932;002;12
0316913932;017;12
0316913932;007BA;8
0316913932;007A;11
0316913932;008A;7
0316913932;009;9
0316913932;006A-3;5
0316913932;008BB;11
0316913932;007BB;13
0316913932;004;4
0316913932;005A;7
0316913932;001;9
0316913932;011-2;13
0316913932;008BA;20
0316913938;006A-2;5
0316913938;007BA;6
0316913938;003;8
0316913938;007A;9,5
0316913938;005B;12
0316913938;002;12
0316913938;006BA;6,5
0316913938;017;11
0316913938;009;14
0316913938;011-2;11
0316913938;007BB;11
0316913938;008BB;6
0316913938;008A;9,5
0316913938;005A;4
0316913938;004;7
0316913938;006BB;5,5
0316913938;001;10
0316913938;008BA;4
0316913941;007A;4,5
0316913941;009;6
0316913941;017;11
0316913941;002;9
0316913941;007BA;2
0316913941;008BB;5
0316913941;001;10
0316913941;005B;12
0316913941;005A;10
0316913941;008BA;8
0316913941;007BB;10
0316913941;003;5
0316913941;004;12
0316913941;006A-3;4,5
0316913941;008A;6,5
0316913942;007A;17
0316913942;008BA;8
0316913942;005B;14
0316913942;003;5
0316913942;006A-2;3,5
0316913942;002;9
0316913942;017;11
0316913942;009;4
0316913942;007BA;16
0316913942;006BA;5
0316913942;015;16
0316913942;008A;12
0316913942;004;8
